"REF_DATE","GEO","DGUID","Commodity","Supply and disposition","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-03","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","892","","","","0"
"2015-04","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","474","","","","0"
"2015-05","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","401","","","","0"
"2015-06","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","385","","","","0"
"2015-07","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","372","","","","0"
"2015-08","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1408","","","","0"
"2015-09","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","907","","","","0"
"2015-10","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1325","","","","0"
"2015-11","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1846","","","","0"
"2015-12","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2716","","","","0"
"2016-01","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","896","","","","0"
"2016-02","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1964","","","","0"
"2016-03","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1365","","","","0"
"2016-04","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1699","","","","0"
"2016-05","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1739","","","","0"
"2016-06","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1715","","","","0"
"2016-07","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1327","","","","0"
"2016-08","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1192","","","","0"
"2016-09","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1704","","","","0"
"2016-10","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2880","","","","0"
"2016-11","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","3057","","","","0"
"2016-12","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2706","","","","0"
"2017-01","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1310","","","","0"
"2017-02","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1408","","","","0"
"2017-03","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2161","","","","0"
"2017-04","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1440","","","","0"
"2017-05","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1282","","","","0"
"2017-06","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2554","","","","0"
"2017-07","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1069","","","","0"
"2017-08","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","978","","","","0"
"2017-09","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","668","","","","0"
"2017-10","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","789","","","","0"
"2017-11","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1256","","","","0"
"2017-12","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1237","","","","0"
"2018-01","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1070","","","","0"
"2018-02","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1378","","","","0"
"2018-03","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1298","","","","0"
"2018-04","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1264","","","","0"
"2018-05","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1313","","","","0"
"2018-06","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1755","","","","0"
"2018-07","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1051","","","","0"
"2018-08","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1639","","","","0"
"2018-09","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1602","","","","0"
"2018-10","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1367","","","","0"
"2018-11","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1501","","","","0"
"2018-12","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1318","","","","0"
"2019-01","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1356","","","","0"
"2019-02","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1752","","","","0"
"2019-03","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1779","","","","0"
"2019-04","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1309","","","","0"
"2019-05","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1495","","","","0"
"2019-06","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1526","","","","0"
"2019-07","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1443","","","","0"
"2019-08","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1611","","","","0"
"2019-09","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1527","","","","0"
"2019-10","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2515","","","","0"
"2019-11","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1578","","","","0"
"2019-12","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1762","","","","0"
"2020-01","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1446","","","","0"
"2020-02","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1566","","","","0"
"2020-03","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1851","","","","0"
"2020-04","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1080","","","","0"
"2020-05","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1110","","","","0"
"2020-06","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1004","","","","0"
"2020-07","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1558","","","","0"
"2020-08","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1487","","","","0"
"2020-09","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1418","","","","0"
"2020-10","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1752","","","","0"
"2020-11","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1513","","","","0"
"2020-12","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2127","","","","0"
"2021-01","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1811","","","","0"
"2021-02","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1478","","","","0"
"2021-03","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1861","","","","0"
"2021-04","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2081","","","","0"
"2021-05","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2464","","","","0"
"2021-06","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1796","","","","0"
"2021-07","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1822","","","","0"
"2021-08","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2061","","","","0"
"2021-09","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1845","","","","0"
"2021-10","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2272","","","","0"
"2021-11","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1616","","","","0"
"2021-12","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1900","","","","0"
"2022-01","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1925","","","","0"
"2022-02","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2584","","","","0"
"2022-03","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","3832","","","","0"
"2022-04","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2366","","","","0"
"2022-05","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2200","","","","0"
"2022-06","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2164","","","","0"
"2022-07","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1669","","","","0"
"2022-08","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1981","","","","0"
"2022-09","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2006","","","","0"
"2022-10","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","1895","","","","0"
"2022-11","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2188","","","","0"
"2022-12","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2249","","","","0"
"2023-01","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2809","","","","0"
"2023-02","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2078","","","","0"
"2023-03","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2629","","","","0"
"2023-04","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2826","","","","0"
"2023-05","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","3546","","","","0"
"2023-06","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2503","","","","0"
"2023-07","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2460","","","","0"
"2023-08","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","3281","","","","0"
"2023-09","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2035","","","","0"
"2023-10","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2414","","","","0"
"2023-11","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2039","","","","0"
"2023-12","Canada","2016A000011124","Creamery butter","Imports","Tonnes","288","units","0","v381845","1.1.4","2598","","","","0"
"2010-01","Canada","2016A000011124","Creamery butter","Exports","Tonnes","288","units","0","v381848","1.1.7","38","","","","0"
"2010-02","Canada","2016A000011124","Creamery butter","Exports","Tonnes","288","units","0","v381848","1.1.7","1","","","","0"
"2010-03","Canada","2016A000011124","Creamery butter","Exports","Tonnes","288","units","0","v381848","1.1.7","49","","","","0"
